entry_time,exit_time,side,entry_price,exit_price,pnl,reason,system
2026-01-16 04:15:00,2026-01-16 04:25:00,LONG,25806.0,25798.84,-143.21,stop,OTE+BOS
2026-01-16 04:20:00,2026-01-16 04:35:00,LONG,25805.0,25797.71,-145.71,stop,Layer I
2026-01-16 04:55:00,2026-01-16 05:50:00,LONG,25809.5,25807.75,-35.0,signal_invalidated,Layer I
2026-01-16 06:50:00,2026-01-16 07:00:00,LONG,25823.75,25816.77,-139.64,stop,Layer I
2026-01-16 07:35:00,2026-01-16 08:35:00,LONG,25816.25,25808.32,-158.57,stop,OTE+BOS
2026-01-16 14:25:00,2026-01-16 14:30:00,LONG,25868.5,25850.21,-365.71,stop,OTE+BOS
2026-01-16 14:50:00,2026-01-16 15:05:00,SHORT,25785.5,25744.41,821.79,be_stop,OTE+BOS
2026-01-18 23:05:00,2026-01-18 23:15:00,SHORT,25446.5,25414.0,650.0,target,Layer I
2026-01-19 00:50:00,2026-01-19 01:35:00,SHORT,25441.75,25421.23,410.36,be_stop,OTE+BOS
2026-01-19 01:50:00,2026-01-19 02:00:00,SHORT,25399.5,25419.48,-399.64,stop,Layer I
2026-01-19 03:25:00,2026-01-19 03:40:00,SHORT,25381.25,25393.2,-238.93,stop,Layer I
2026-01-19 04:00:00,2026-01-19 04:05:00,SHORT,25390.0,25376.0,280.0,signal_invalidated,Layer I
2026-01-19 04:15:00,2026-01-19 04:25:00,SHORT,25376.25,25391.32,-301.43,stop,Layer I
2026-01-19 07:05:00,2026-01-19 07:10:00,SHORT,25362.75,25375.96,-264.29,stop,Layer I
2026-01-19 07:30:00,2026-01-19 07:45:00,SHORT,25355.0,25342.5,250.0,be_stop,Layer I
2026-01-19 08:25:00,2026-01-19 08:35:00,SHORT,25382.25,25404.95,-453.93,stop,OTE+BOS
2026-01-19 13:20:00,2026-01-19 14:25:00,LONG,25304.25,25287.12,-342.5,stop,OTE+BOS
2026-01-19 15:05:00,2026-01-19 15:25:00,SHORT,25324.5,25312.0,250.0,be_stop,OTE+BOS
2026-01-20 01:15:00,2026-01-20 01:45:00,LONG,25398.5,25431.0,650.0,target,Layer I
2026-01-20 02:05:00,2026-01-20 02:15:00,LONG,25421.25,25404.77,-329.64,stop,Layer I
2026-01-20 06:00:00,2026-01-20 06:15:00,SHORT,25378.0,25325.84,1043.27,target,OTE+BOS
2026-01-20 06:10:00,2026-01-20 06:20:00,SHORT,25353.0,25320.5,650.0,target,Layer I
2026-01-20 06:30:00,2026-01-20 06:35:00,SHORT,25275.25,25294.64,-387.86,stop,Layer I
2026-01-20 06:55:00,2026-01-20 07:05:00,SHORT,25310.5,25316.75,-125.0,signal_invalidated,Layer I
2026-01-20 08:05:00,2026-01-20 08:15:00,SHORT,25263.25,25230.75,650.0,target,Layer I
2026-01-21 01:05:00,2026-01-21 01:55:00,LONG,25188.75,25202.0,265.0,signal_invalidated,Layer I
2026-01-21 03:30:00,2026-01-21 03:40:00,LONG,25220.25,25206.84,-268.21,stop,Layer I
2026-01-21 05:55:00,2026-01-21 06:20:00,LONG,25220.25,25219.5,-15.0,signal_invalidated,Layer I
2026-01-21 06:30:00,2026-01-21 06:35:00,LONG,25228.25,25218.84,-188.21,stop,Layer I
2026-01-21 07:00:00,2026-01-21 07:15:00,LONG,25203.75,25242.97,784.44,target,OTE+BOS
2026-01-21 14:00:00,2026-01-21 14:20:00,LONG,25119.5,25203.12,1672.32,be_stop,OTE+BOS
2026-01-22 00:05:00,2026-01-22 00:10:00,LONG,25562.0,25567.75,115.0,signal_invalidated,Layer I
2026-01-22 00:45:00,2026-01-22 00:50:00,LONG,25563.75,25561.5,-45.0,signal_invalidated,Layer I
2026-01-22 01:30:00,2026-01-22 02:15:00,LONG,25594.5,25589.25,-105.0,signal_invalidated,Layer I
2026-01-22 05:20:00,2026-01-22 05:50:00,SHORT,25567.0,25534.5,650.0,target,Layer I
2026-01-22 06:00:00,2026-01-22 06:10:00,SHORT,25542.25,25509.75,650.0,target,Layer I
2026-01-22 06:20:00,2026-01-22 06:30:00,SHORT,25495.5,25510.27,-295.36,stop,Layer I
2026-01-22 14:30:00,2026-01-22 14:35:00,SHORT,25666.5,25691.34,-496.79,stop,OTE+BOS
2026-01-23 01:35:00,2026-01-23 02:25:00,LONG,25670.25,25677.0,135.0,signal_invalidated,Layer I
2026-01-23 03:15:00,2026-01-23 03:30:00,LONG,25704.75,25696.77,-159.64,stop,Layer I
2026-01-23 03:50:00,2026-01-23 03:55:00,LONG,25698.5,25695.75,-55.0,signal_invalidated,Layer I
2026-01-23 06:00:00,2026-01-23 06:10:00,LONG,25725.75,25717.68,-161.43,stop,Layer I
2026-01-26 02:40:00,2026-01-26 02:45:00,SHORT,25619.5,25612.0,150.0,signal_invalidated,Layer I
2026-01-26 05:30:00,2026-01-26 06:40:00,LONG,25675.0,25672.5,-50.0,signal_invalidated,Layer I
2026-01-26 07:55:00,2026-01-26 08:20:00,LONG,25700.0,25732.5,650.0,target,Layer I
2026-01-26 08:30:00,2026-01-26 09:00:00,LONG,25724.0,25719.75,-85.0,signal_invalidated,Layer I
2026-01-26 10:05:00,2026-01-26 10:10:00,SHORT,25618.0,25639.34,-426.79,stop,Layer I
2026-01-26 13:45:00,2026-01-26 14:10:00,LONG,25697.25,25721.51,485.18,be_stop,OTE+BOS
2026-01-26 14:00:00,2026-01-26 14:30:00,LONG,25727.25,25710.95,-326.07,stop,Layer I
2026-01-26 23:25:00,2026-01-27 00:00:00,SHORT,25878.75,25891.07,-246.43,stop,OTE+BOS
2026-01-27 01:05:00,2026-01-27 02:05:00,LONG,25905.5,25938.0,650.0,target,Layer I
2026-01-27 02:15:00,2026-01-27 02:30:00,LONG,25952.5,25944.3,-163.93,stop,Layer I
2026-01-27 02:50:00,2026-01-27 03:40:00,LONG,25958.75,25971.0,245.0,signal_invalidated,Layer I
2026-01-27 04:00:00,2026-01-27 05:00:00,LONG,25973.25,25982.0,175.0,signal_invalidated,Layer I
2026-01-27 05:55:00,2026-01-27 06:40:00,LONG,26008.25,26005.5,-55.0,signal_invalidated,Layer I
2026-01-27 11:35:00,2026-01-27 12:05:00,LONG,26022.5,26011.52,-219.64,stop,Layer I
2026-01-27 13:45:00,2026-01-27 14:00:00,SHORT,25986.0,25996.43,-208.57,stop,OTE+BOS
2026-01-27 14:45:00,2026-01-27 15:00:00,LONG,25981.0,26041.25,1205.0,be_stop,OTE+BOS
2026-01-27 21:00:00,2026-01-27 21:20:00,LONG,26078.0,26090.5,250.0,be_stop,OTE+BOS
2026-01-28 00:05:00,2026-01-28 00:30:00,LONG,26147.5,26180.0,650.0,target,Layer I
2026-01-28 00:40:00,2026-01-28 00:50:00,LONG,26207.0,26196.98,-200.36,stop,Layer I
2026-01-28 01:10:00,2026-01-28 01:40:00,LONG,26223.0,26210.68,-246.43,stop,Layer I
2026-01-28 04:35:00,2026-01-28 05:10:00,SHORT,26221.0,26228.45,-148.93,stop,OTE+BOS
2026-01-28 04:35:00,2026-01-28 04:45:00,LONG,26221.0,26213.55,-148.93,stop,Layer I
2026-01-28 14:45:00,2026-01-28 14:50:00,SHORT,26250.25,26277.8,-551.07,stop,OTE+BOS
2026-01-29 01:35:00,2026-01-29 01:45:00,SHORT,26099.25,26122.48,-464.64,stop,Layer I
2026-01-29 03:50:00,2026-01-29 04:15:00,LONG,26190.75,26223.25,650.0,target,Layer I
2026-01-29 04:25:00,2026-01-29 05:15:00,LONG,26214.25,26225.0,215.0,signal_invalidated,Layer I
2026-01-29 05:35:00,2026-01-29 05:55:00,LONG,26245.25,26235.88,-187.5,stop,Layer I
2026-01-29 06:15:00,2026-01-29 06:25:00,LONG,26261.75,26251.04,-214.29,stop,Layer I
2026-01-29 10:05:00,2026-01-29 10:25:00,SHORT,26212.5,26229.04,-330.71,stop,Layer I
2026-01-29 12:30:00,2026-01-29 12:45:00,SHORT,26196.0,26168.58,548.39,be_stop,OTE+BOS
2026-01-30 01:35:00,2026-01-30 01:40:00,SHORT,25841.25,25808.75,650.0,target,Layer I
2026-01-30 01:50:00,2026-01-30 02:00:00,SHORT,25862.0,25829.5,650.0,target,Layer I
2026-01-30 02:10:00,2026-01-30 02:20:00,SHORT,25823.25,25790.75,650.0,target,Layer I
2026-01-30 02:30:00,2026-01-30 02:40:00,SHORT,25764.0,25798.32,-686.43,stop,Layer I
2026-01-30 06:50:00,2026-01-30 06:55:00,SHORT,25791.5,25759.0,650.0,target,Layer I
2026-01-30 07:45:00,2026-01-30 07:55:00,SHORT,25740.25,25707.75,650.0,target,Layer I
2026-02-02 03:20:00,2026-02-02 03:30:00,SHORT,25354.75,25322.25,650.0,target,Layer I
2026-02-02 03:40:00,2026-02-02 03:55:00,SHORT,25298.5,25266.0,650.0,target,Layer I
2026-02-02 05:30:00,2026-02-02 05:40:00,SHORT,25251.75,25278.41,-533.21,stop,Layer I
2026-02-02 06:00:00,2026-02-02 06:10:00,SHORT,25249.25,25216.75,650.0,target,Layer I
2026-02-02 06:20:00,2026-02-02 06:30:00,SHORT,25221.0,25251.27,-605.36,stop,Layer I
2026-02-02 08:20:00,2026-02-02 08:50:00,LONG,25393.5,25426.0,650.0,target,Layer I
2026-02-02 19:55:00,2026-02-02 20:00:00,SHORT,25846.75,25864.21,-349.29,stop,OTE+BOS
2026-02-03 00:05:00,2026-02-03 00:10:00,LONG,25943.0,25923.55,-388.93,stop,Layer I
2026-02-03 00:30:00,2026-02-03 00:40:00,LONG,25969.5,25958.5,-220.0,signal_invalidated,Layer I
2026-02-03 01:20:00,2026-02-03 01:30:00,LONG,25978.75,25964.66,-281.79,stop,Layer I
2026-02-03 03:45:00,2026-02-03 04:00:00,SHORT,25956.0,25971.98,-319.64,stop,OTE+BOS
2026-02-03 07:30:00,2026-02-03 07:55:00,LONG,25997.5,26016.66,383.21,be_stop,OTE+BOS
2026-02-03 14:30:00,2026-02-03 14:40:00,SHORT,25875.25,25791.59,1673.2,target,OTE+BOS
2026-02-04 06:15:00,2026-02-04 06:20:00,LONG,25449.75,25437.02,-254.64,stop,Layer I
2026-02-04 06:40:00,2026-02-04 07:45:00,LONG,25476.25,25508.75,650.0,target,Layer I
2026-02-04 10:35:00,2026-02-04 11:35:00,SHORT,25442.75,25466.2,-468.93,stop,OTE+BOS
2026-02-04 12:40:00,2026-02-04 13:00:00,LONG,25415.5,25394.91,-411.79,stop,OTE+BOS
2026-02-04 13:50:00,2026-02-04 14:05:00,SHORT,25359.0,25326.5,650.0,target,Layer I
2026-02-04 14:15:00,2026-02-04 14:25:00,SHORT,25343.5,25368.59,-501.79,stop,Layer I
2026-02-05 00:30:00,2026-02-05 01:05:00,LONG,25111.5,25144.0,650.0,target,Layer I
2026-02-05 01:15:00,2026-02-05 01:20:00,LONG,25151.5,25130.79,-414.29,stop,Layer I
2026-02-05 02:00:00,2026-02-05 02:15:00,SHORT,25100.0,25004.72,1905.62,target,OTE+BOS
2026-02-05 04:15:00,2026-02-05 04:30:00,SHORT,24934.25,24968.04,-675.71,stop,Layer I
2026-02-05 06:50:00,2026-02-05 07:40:00,LONG,25057.75,25060.25,50.0,signal_invalidated,Layer I
2026-02-05 08:45:00,2026-02-05 09:00:00,SHORT,25068.75,25013.86,1097.86,be_stop,OTE+BOS
2026-02-05 10:20:00,2026-02-05 10:30:00,LONG,25083.25,25052.98,-605.36,stop,Layer I
2026-02-05 11:35:00,2026-02-05 11:45:00,SHORT,25012.75,25020.75,-160.0,signal_invalidated,Layer I
2026-02-05 12:15:00,2026-02-05 12:30:00,SHORT,24975.0,24858.99,2320.29,target,OTE+BOS
2026-02-06 05:35:00,2026-02-06 05:50:00,LONG,24546.75,24579.25,650.0,target,Layer I
2026-02-06 05:45:00,2026-02-06 05:50:00,SHORT,24552.0,24578.98,-539.64,stop,OTE+BOS
2026-02-06 06:00:00,2026-02-06 06:35:00,LONG,24593.0,24564.68,-566.43,stop,Layer I
2026-02-06 10:45:00,2026-02-06 11:05:00,LONG,24763.0,24801.88,777.5,be_stop,OTE+BOS
2026-02-06 11:00:00,2026-02-06 11:35:00,LONG,24814.5,24847.0,650.0,target,Layer I
2026-02-06 11:45:00,2026-02-06 11:55:00,LONG,24839.25,24871.75,650.0,target,Layer I
2026-02-06 12:05:00,2026-02-06 12:10:00,LONG,24832.75,24807.25,-510.0,stop,Layer I
2026-02-06 17:20:00,2026-02-06 17:30:00,LONG,25044.75,25077.25,650.0,target,Layer I
2026-02-08 23:05:00,2026-02-08 23:35:00,LONG,25243.25,25275.75,650.0,target,Layer I
2026-02-08 23:45:00,2026-02-09 00:00:00,LONG,25286.25,25318.75,650.0,target,Layer I
2026-02-09 00:10:00,2026-02-09 00:15:00,LONG,25328.75,25301.57,-543.57,stop,Layer I
2026-02-09 00:35:00,2026-02-09 00:40:00,LONG,25303.0,25296.75,-125.0,signal_invalidated,Layer I
2026-02-09 03:40:00,2026-02-09 04:05:00,SHORT,25208.5,25220.25,-235.0,signal_invalidated,Layer I
2026-02-09 20:35:00,2026-02-09 20:50:00,LONG,25366.0,25349.05,-338.93,stop,OTE+BOS
2026-02-10 00:10:00,2026-02-10 00:30:00,SHORT,25317.75,25331.5,-275.0,signal_invalidated,Layer I
2026-02-10 03:00:00,2026-02-10 03:30:00,SHORT,25294.0,25308.5,-290.0,signal_invalidated,Layer I
2026-02-10 04:35:00,2026-02-10 04:45:00,SHORT,25322.25,25332.18,-198.57,stop,OTE+BOS
2026-02-10 05:50:00,2026-02-10 06:05:00,LONG,25351.5,25338.32,-263.57,stop,Layer I
2026-02-10 13:30:00,2026-02-10 14:25:00,LONG,25348.5,25380.58,641.61,be_stop,OTE+BOS
2026-02-11 01:00:00,2026-02-11 02:40:00,LONG,25303.75,25309.25,110.0,signal_invalidated,Layer I
2026-02-11 03:45:00,2026-02-11 04:10:00,LONG,25335.0,25326.3,-173.93,stop,Layer I
2026-02-11 04:45:00,2026-02-11 05:30:00,LONG,25309.75,25299.46,-205.71,stop,OTE+BOS
2026-02-11 06:30:00,2026-02-11 06:50:00,SHORT,25273.25,25276.25,-60.0,signal_invalidated,Layer I
2026-02-11 07:10:00,2026-02-11 07:20:00,SHORT,25256.25,25270.23,-279.64,stop,Layer I
2026-02-11 08:00:00,2026-02-11 08:15:00,SHORT,25269.5,25218.79,1014.22,target,OTE+BOS
2026-02-11 13:30:00,2026-02-11 13:35:00,LONG,25362.75,25336.95,-516.07,stop,OTE+BOS
2026-02-12 00:05:00,2026-02-12 00:15:00,SHORT,25225.0,25231.25,-125.0,signal_invalidated,Layer I
2026-02-12 00:25:00,2026-02-12 00:35:00,SHORT,25230.25,25248.43,-363.57,stop,Layer I
2026-02-12 03:30:00,2026-02-12 04:05:00,LONG,25316.75,25304.82,-238.57,stop,Layer I
2026-02-12 14:10:00,2026-02-12 14:35:00,SHORT,25368.0,25389.52,-430.36,stop,OTE+BOS
2026-02-12 14:40:00,2026-02-12 14:55:00,SHORT,25308.25,25191.91,2326.89,target,OTE+BOS
2026-02-13 00:50:00,2026-02-13 01:00:00,SHORT,24716.25,24748.36,-642.14,stop,Layer I
2026-02-13 01:50:00,2026-02-13 02:10:00,SHORT,24791.25,24822.39,-622.86,stop,OTE+BOS
2026-02-13 03:15:00,2026-02-13 03:50:00,SHORT,24794.25,24761.75,650.0,target,Layer I
2026-02-13 04:00:00,2026-02-13 04:10:00,SHORT,24752.5,24768.43,-318.57,stop,Layer I
2026-02-13 05:20:00,2026-02-13 06:05:00,SHORT,24721.75,24724.75,-60.0,signal_invalidated,Layer I
2026-02-13 06:40:00,2026-02-13 06:45:00,SHORT,24664.25,24683.0,-375.0,signal_invalidated,Layer I
2026-02-15 23:05:00,2026-02-15 23:10:00,SHORT,24770.5,24790.77,-405.36,stop,Layer I
2026-02-16 01:45:00,2026-02-16 02:50:00,LONG,24847.75,24835.23,-250.36,stop,OTE+BOS
2026-02-16 01:55:00,2026-02-16 02:10:00,LONG,24861.0,24848.23,-255.36,stop,Layer I
2026-02-16 05:30:00,2026-02-16 06:45:00,SHORT,24818.25,24826.48,-164.64,stop,OTE+BOS
2026-02-16 05:35:00,2026-02-16 06:05:00,SHORT,24810.0,24818.04,-160.71,stop,Layer I
2026-02-16 07:35:00,2026-02-16 08:00:00,LONG,24864.25,24851.98,-245.36,stop,Layer I
2026-02-16 13:45:00,2026-02-16 14:10:00,SHORT,24852.25,24807.15,901.97,target,OTE+BOS
2026-02-17 00:05:00,2026-02-17 00:15:00,LONG,24810.0,24805.5,-90.0,signal_invalidated,Layer I
2026-02-17 01:45:00,2026-02-17 01:50:00,SHORT,24758.0,24681.34,1533.21,target,OTE+BOS
2026-02-17 02:20:00,2026-02-17 02:35:00,SHORT,24682.0,24665.75,325.0,signal_invalidated,Layer I
2026-02-17 03:00:00,2026-02-17 03:35:00,SHORT,24624.75,24592.25,650.0,target,Layer I
2026-02-17 03:45:00,2026-02-17 04:00:00,SHORT,24590.0,24615.98,-519.64,stop,Layer I
2026-02-17 05:15:00,2026-02-17 05:20:00,SHORT,24584.75,24598.91,-283.21,stop,Layer I
2026-02-17 07:55:00,2026-02-17 08:00:00,LONG,24660.0,24692.5,650.0,target,Layer I
2026-02-17 12:10:00,2026-02-17 12:25:00,SHORT,24651.0,24638.5,250.0,be_stop,OTE+BOS
2026-02-18 03:55:00,2026-02-18 04:30:00,LONG,24794.25,24826.75,650.0,target,Layer I
2026-02-18 04:40:00,2026-02-18 05:05:00,LONG,24836.75,24824.21,-250.71,stop,Layer I
2026-02-18 08:05:00,2026-02-18 08:10:00,LONG,24872.75,24858.8,-278.93,stop,Layer I
2026-02-18 08:30:00,2026-02-18 09:35:00,LONG,24902.0,24934.5,650.0,target,Layer I
2026-02-18 10:05:00,2026-02-18 10:10:00,LONG,24929.25,24931.75,50.0,signal_invalidated,Layer I
2026-02-18 12:00:00,2026-02-18 12:20:00,LONG,24930.75,24943.25,250.0,be_stop,OTE+BOS
2026-02-18 12:10:00,2026-02-18 12:20:00,LONG,24958.0,24940.52,-349.64,stop,Layer I
2026-02-19 00:15:00,2026-02-19 00:45:00,SHORT,24948.5,24939.0,190.0,signal_invalidated,Layer I
2026-02-19 02:45:00,2026-02-19 02:50:00,LONG,24985.0,24972.45,-251.07,stop,Layer I
2026-02-19 03:10:00,2026-02-19 03:35:00,LONG,24984.25,24976.0,-165.0,signal_invalidated,Layer I
2026-02-19 05:35:00,2026-02-19 05:45:00,SHORT,24982.0,24993.88,-237.5,stop,OTE+BOS
2026-02-19 05:50:00,2026-02-19 07:00:00,LONG,24994.75,25027.25,650.0,target,Layer I
2026-02-19 07:10:00,2026-02-19 07:55:00,LONG,25026.0,25020.75,-105.0,signal_invalidated,Layer I
2026-02-19 09:35:00,2026-02-19 09:45:00,SHORT,24908.25,24875.75,650.0,target,Layer I
2026-02-20 00:05:00,2026-02-20 00:20:00,LONG,24877.25,24861.89,-307.14,stop,Layer I
2026-02-20 00:50:00,2026-02-20 01:15:00,LONG,24904.25,24916.75,250.0,be_stop,Layer I
2026-02-20 05:35:00,2026-02-20 06:35:00,LONG,24933.75,24937.25,70.0,signal_invalidated,Layer I
2026-02-20 09:15:00,2026-02-20 09:35:00,LONG,24978.25,24961.23,-340.36,stop,Layer I
2026-02-20 10:25:00,2026-02-20 10:55:00,LONG,24927.25,24913.11,-282.86,stop,OTE+BOS
2026-02-20 10:35:00,2026-02-20 11:00:00,SHORT,24931.0,24898.5,650.0,target,Layer I
2026-02-20 11:10:00,2026-02-20 11:35:00,SHORT,24868.75,24887.46,-374.29,stop,Layer I
2026-02-20 13:30:00,2026-02-20 13:50:00,SHORT,24777.25,24745.96,625.71,be_stop,OTE+BOS
2026-02-22 23:15:00,2026-02-22 23:25:00,SHORT,25035.75,24980.75,1100.06,target,OTE+BOS
2026-02-22 23:35:00,2026-02-23 00:05:00,SHORT,24963.75,24931.25,650.0,target,Layer I
2026-02-23 00:15:00,2026-02-23 00:25:00,SHORT,24927.25,24894.75,650.0,target,Layer I
2026-02-23 00:35:00,2026-02-23 00:55:00,SHORT,24885.75,24853.25,650.0,target,Layer I
2026-02-23 01:05:00,2026-02-23 01:40:00,SHORT,24872.75,24873.25,-10.0,signal_invalidated,Layer I
2026-02-23 01:50:00,2026-02-23 02:05:00,SHORT,24848.25,24843.75,90.0,signal_invalidated,Layer I
2026-02-23 02:15:00,2026-02-23 02:45:00,SHORT,24822.5,24835.25,-255.0,signal_invalidated,Layer I
2026-02-23 05:20:00,2026-02-23 05:30:00,SHORT,24817.5,24828.86,-227.14,stop,Layer I
2026-02-23 08:45:00,2026-02-23 09:10:00,LONG,24918.5,24981.95,1269.09,target,OTE+BOS
2026-02-23 14:35:00,2026-02-23 14:40:00,SHORT,24996.25,24894.43,2036.36,target,OTE+BOS
2026-02-24 01:35:00,2026-02-24 01:55:00,LONG,24820.0,24822.0,40.0,signal_invalidated,Layer I
2026-02-24 02:15:00,2026-02-24 02:35:00,LONG,24844.0,24876.5,650.0,target,Layer I
2026-02-24 02:45:00,2026-02-24 03:40:00,LONG,24868.0,24874.25,125.0,signal_invalidated,Layer I
2026-02-24 05:15:00,2026-02-24 06:25:00,SHORT,24857.75,24823.88,677.47,target,OTE+BOS
2026-02-24 08:00:00,2026-02-24 08:20:00,SHORT,24803.0,24817.27,-285.36,stop,Layer I
2026-02-24 08:40:00,2026-02-24 09:00:00,SHORT,24787.5,24810.18,-453.57,stop,Layer I
2026-02-24 09:15:00,2026-02-24 10:00:00,SHORT,24828.0,24852.95,-498.93,stop,OTE+BOS
2026-02-24 12:05:00,2026-02-24 12:15:00,LONG,24874.75,24857.02,-354.64,stop,Layer I
2026-02-24 14:35:00,2026-02-24 14:45:00,LONG,24803.0,24932.15,2583.09,target,OTE+BOS
2026-02-25 00:05:00,2026-02-25 00:25:00,LONG,25040.5,25026.48,-280.36,stop,Layer I
2026-02-25 00:45:00,2026-02-25 01:15:00,LONG,25067.0,25099.5,650.0,target,Layer I
2026-02-25 01:25:00,2026-02-25 01:50:00,LONG,25080.5,25113.0,650.0,target,Layer I
2026-02-25 07:30:00,2026-02-25 07:50:00,SHORT,25029.5,25040.91,-228.21,stop,Layer I
2026-02-25 08:45:00,2026-02-25 08:50:00,LONG,25083.25,25067.91,-306.79,stop,Layer I
2026-02-25 10:40:00,2026-02-25 10:50:00,LONG,25087.75,25077.14,-212.14,stop,Layer I
2026-02-26 01:25:00,2026-02-26 01:35:00,SHORT,25274.25,25293.18,-378.57,stop,Layer I
2026-02-26 02:00:00,2026-02-26 06:10:00,SHORT,25309.25,25326.73,-349.64,stop,OTE+BOS
2026-02-26 06:10:00,2026-02-26 06:15:00,LONG,25333.0,25322.38,-212.5,stop,Layer I
2026-02-26 06:35:00,2026-02-26 06:50:00,LONG,25335.0,25323.39,-232.14,stop,Layer I
2026-02-26 10:30:00,2026-02-26 10:35:00,LONG,25366.25,25354.61,-232.86,stop,OTE+BOS
2026-02-27 00:40:00,2026-02-27 00:45:00,SHORT,24960.25,24981.38,-422.5,stop,Layer I
2026-02-27 05:15:00,2026-02-27 05:55:00,LONG,25052.0,25041.89,-202.14,stop,Layer I
2026-02-27 06:30:00,2026-02-27 07:30:00,LONG,25024.75,25063.9,783.04,be_stop,OTE+BOS
2026-02-27 07:20:00,2026-02-27 08:10:00,LONG,25064.5,25050.38,-282.5,stop,Layer I
2026-02-27 09:30:00,2026-02-27 09:50:00,SHORT,25064.0,25043.64,407.14,be_stop,OTE+BOS
2026-02-27 20:00:00,2026-02-27 20:20:00,LONG,24900.25,24967.45,1343.93,be_stop,OTE+BOS
2026-03-02 02:20:00,2026-03-02 02:40:00,SHORT,24818.25,24842.39,-482.86,stop,Layer I
2026-03-02 03:00:00,2026-03-02 03:15:00,SHORT,24808.0,24829.75,-435.0,stop,Layer I
2026-03-02 05:05:00,2026-03-02 05:55:00,SHORT,24738.0,24705.5,650.0,target,Layer I
2026-03-02 06:05:00,2026-03-02 06:15:00,SHORT,24696.25,24663.75,650.0,target,Layer I
2026-03-02 06:25:00,2026-03-02 06:35:00,SHORT,24668.25,24635.75,650.0,target,Layer I
2026-03-02 06:45:00,2026-03-02 06:50:00,SHORT,24581.5,24549.0,650.0,target,Layer I
2026-03-02 13:25:00,2026-03-02 14:05:00,SHORT,24700.75,24631.95,1376.07,be_stop,OTE+BOS
2026-03-02 20:15:00,2026-03-02 20:25:00,LONG,25000.75,24966.82,-678.57,stop,OTE+BOS
2026-03-03 00:20:00,2026-03-03 00:40:00,SHORT,24941.0,24946.5,-110.0,signal_invalidated,Layer I
2026-03-03 01:00:00,2026-03-03 01:10:00,SHORT,24927.5,24947.3,-396.07,stop,Layer I
2026-03-03 01:40:00,2026-03-03 01:55:00,SHORT,24909.75,24877.25,650.0,target,Layer I
2026-03-03 02:05:00,2026-03-03 02:15:00,SHORT,24850.5,24818.0,650.0,target,Layer I
2026-03-03 02:25:00,2026-03-03 02:40:00,SHORT,24837.5,24864.73,-544.64,stop,Layer I
2026-03-03 04:50:00,2026-03-03 05:05:00,SHORT,24801.0,24824.75,-475.0,stop,Layer I
2026-03-04 03:00:00,2026-03-04 03:10:00,SHORT,24592.75,24626.93,-683.57,stop,Layer I
2026-03-04 03:30:00,2026-03-04 03:35:00,SHORT,24526.0,24559.52,-670.36,stop,Layer I
2026-03-04 05:20:00,2026-03-04 05:35:00,SHORT,24546.75,24577.73,-619.64,stop,Layer I
2026-03-04 06:35:00,2026-03-04 07:15:00,SHORT,24575.75,24563.25,250.0,be_stop,OTE+BOS
2026-03-05 02:05:00,2026-03-05 02:30:00,SHORT,25083.25,25050.75,650.0,target,Layer I
2026-03-05 04:00:00,2026-03-05 04:05:00,SHORT,25043.75,25066.89,-462.86,stop,Layer I
2026-03-05 05:50:00,2026-03-05 06:05:00,SHORT,25047.5,25015.0,650.0,target,Layer I
2026-03-05 06:15:00,2026-03-05 06:45:00,SHORT,25009.75,25026.5,-335.0,signal_invalidated,Layer I
2026-03-05 07:00:00,2026-03-05 07:25:00,SHORT,25065.5,25092.43,-538.57,stop,OTE+BOS
2026-03-05 08:05:00,2026-03-05 08:15:00,SHORT,24999.75,25025.11,-507.14,stop,Layer I
2026-03-05 08:35:00,2026-03-05 08:45:00,SHORT,25005.0,25035.29,-605.71,stop,Layer I
2026-03-06 00:05:00,2026-03-06 00:25:00,LONG,25087.0,25068.98,-360.36,stop,Layer I
2026-03-06 02:00:00,2026-03-06 02:30:00,LONG,25076.75,25099.45,453.93,be_stop,OTE+BOS
2026-03-06 02:15:00,2026-03-06 02:50:00,LONG,25104.0,25083.41,-411.79,stop,Layer I
2026-03-06 04:00:00,2026-03-06 04:10:00,LONG,25110.5,25105.25,-105.0,signal_invalidated,Layer I
2026-03-06 08:20:00,2026-03-06 08:30:00,SHORT,25082.5,25070.0,250.0,be_stop,OTE+BOS
2026-03-06 11:30:00,2026-03-06 12:05:00,SHORT,24919.25,24865.37,1077.68,be_stop,OTE+BOS
2026-03-08 23:35:00,2026-03-08 23:45:00,SHORT,24239.0,24206.5,650.0,target,Layer I
2026-03-08 23:55:00,2026-03-09 00:15:00,SHORT,24215.25,24182.75,650.0,target,Layer I
2026-03-09 01:45:00,2026-03-09 02:00:00,SHORT,24033.0,24020.5,250.0,be_stop,Layer I
2026-03-09 05:25:00,2026-03-09 05:35:00,LONG,24203.0,24178.7,-486.07,stop,Layer I
2026-03-09 12:25:00,2026-03-09 12:30:00,LONG,24451.75,24420.43,-626.43,stop,Layer I
2026-03-09 17:00:00,2026-03-09 17:10:00,LONG,24687.5,24683.5,-80.0,signal_invalidated,Layer I
2026-03-10 02:05:00,2026-03-10 02:20:00,LONG,24973.0,24972.25,-15.0,signal_invalidated,Layer I
